1.02,0.031583970348563986
1.03,0.030142674196639588
1.04,0.028681415154688493
1.05,0.0272011609853373
1.06,0.025702892031305553
1.07,0.024187600566144125
1.08,0.022656290137072547
1.09,0.02110997490034952
1.1,0.01954967894961776
1.11,0.017976435637667022
1.12,0.016391286892065465
1.1300000000000001,0.014795282525111631
1.1400000000000001,0.01318947953856501
1.1500000000000001,0.011574941423614676
1.16,0.009952737456550615
1.17,0.008323941990603122
1.18,0.006689633744420402
1.19,0.0050508950876547686
1.2,0.003408811324130709
1.21,0.0017644699730701
1.22,0.0001189600488497598
1.23,-0.0015266286602307563
1.24,-0.0031712063136943697
1.25,-0.004813683740665823
1.26,-0.006452973161207843
1.27,-0.008087988906736114
1.28,-0.009717648139035662
1.29,-0.011340871567403165
1.3,-0.012956584163439363
1.31,-0.014563715873019084
1.32,-0.016161202324966463
1.33,-0.01774798553596689
1.34,-0.019323014611247972
1.35,-0.020885246440566343
1.36,-0.022433646389038473
1.37,-0.023967188982358893
1.3800000000000001,-0.025484858585951054
1.3900000000000001,-0.026985650077602043
1.4000000000000001,-0.02846856951313468
1.41,-0.029932634784677014
1.42,-0.03137687627109276
1.43,-0.032800337480141724
1.44,-0.03420207568194576
1.45,-0.035581162533339726
1.46,-0.0369366846926947
1.47,-0.03826774442480574
1.48,-0.039573460195444124
1.49,-0.04085296725517963
1.5,-0.042105418212086985
1.51,-0.04332998359295641
1.52,-0.04452585239263719
1.53,-0.04569223261115025
1.54,-0.04682835177821373
1.55,-0.047933457464834746
1.56,-0.04900681778162796
1.57,-0.05004772186353131
1.58,-0.05105548034059779
1.59,-0.05202942579455115
1.6,-0.05296891320080396
1.61,-0.05387332035564428
1.62,-0.054742048288308844
1.6300000000000001,-0.055574521657669275
1.6400000000000001,-0.056370189133269175
1.6500000000000001,-0.05712852376045914
1.6600000000000001,-0.05784902330938834
1.67,-0.0585312106076212
1.68,-0.059174633856159335
1.69,-0.05977886692865883
1.7,-0.06034350965364522
1.71,-0.0608681880795391
1.72,-0.061352554722316766
1.73,-0.061796288795641904
1.74,-0.06219909642331594
1.75,-0.06256071083390646
1.76,-0.06288089253742449
1.77,-0.06315942948393395
1.78,-0.06339613720398818
1.79,-0.06359085893080017
1.8,-0.06374346570406628
1.81,-0.0638538564553739
1.82,-0.06392195807513716
1.83,-0.06394772546101585
1.84,-0.06393114154778586
1.85,-0.06387221731864111
1.86,-0.0637709917979196
1.87,-0.06362753202525841
1.8800000000000001,-0.0634419330111946
1.8900000000000001,-0.06321431767424177
1.9000000000000001,-0.06294483675948342
1.9100000000000001,-0.06263366873873766
1.92,-0.062281019692358774
1.93,-0.06188712317275439
1.94,-0.06145224004970837
1.95,-0.06097665833761197
1.96,-0.060460693004717715
1.97,-0.05990468576454214
1.98,-0.05930900484955585
1.99,-0.05867404476731044
2.0,-0.05800022603916417
2.0100000000000002,-0.0572879949217789
2.02,-0.056537823111573425
2.0300000000000002,-0.0557502074323282
2.04,-0.054925669506149
2.05,-0.05406475540800701
2.06,-0.05316803530408425
2.07,-0.0522361030741641
2.08,-0.051269575918316226
2.09,-0.0502690939481378
2.1,-0.049235319762819994
2.11,-0.04816893801032213
2.12,-0.0470706549339426
2.13,-0.045941197904588595
2.14,-0.044781314939052436
2.15,-0.04359177420461541
2.16,-0.04237336351030548
2.17,-0.04112688978514769
2.18,-0.03985317854375072
2.19,-0.03855307333958549
2.2,-0.037227435206316085
2.21,-0.03587714208755498
2.22,-0.03450308825541801
2.23,-0.033106183718266305
2.24,-0.031687353618025424
2.25,-0.03024753761748298
2.2600000000000002,-0.02878768927796824
2.27,-0.027308775427828016
2.2800000000000002,-0.02581177552211499
2.29,-0.02429768099391494
2.3000000000000003,-0.02276749459773983
2.31,-0.021222229745424082
2.32,-0.019662909834961623
2.33,-0.01809056757273031
2.34,-0.016506244289551216
2.35,-0.014910989251035477
2.36,-0.013305858962677452
2.37,-0.011691916470151614
2.38,-0.010070230655279212
2.39,-0.00844187552812858
2.4,-0.006807929515720512
2.41,-0.005169474747806974
2.42,-0.00352759634019877
2.43,-0.0018833816761143788
2.44,-0.00023791968602859752
2.45,0.0014076998735050074
2.46,0.003052387141577493
2.47,0.004695052874718294
2.48,0.006334609168278588
2.49,0.007969970176929455
2.5,0.009600052833795008
2.5100000000000002,0.011223777567746302
2.52,0.01284006901837948
2.5300000000000002,0.014447856748205553
2.54,0.01604607595157951
2.5500000000000003,0.01763366815990014
2.56,0.019209581942612363
2.57,0.020772773603548726
2.58,0.022322207872148538
2.59,0.023856858589096575
2.6,0.025375709385928463
2.61,0.02687775435815042
2.62,0.02836199873143032
2.63,0.029827459520416297
2.64,0.031273166179748915
2.65,0.03269816124683319
2.66,0.03410150097594755
2.67,0.03548225596326725
2.68,0.03683951176239046
2.69,0.03817236948995724
2.7,0.03947994642096247
2.71,0.04076137657336657
2.72,0.04201581128161861
2.73,0.04324241975870986
2.74,0.04444038964638799
2.75,0.045608927553165195
2.7600000000000002,0.04674725957976606
2.77,0.047854631831664954
2.7800000000000002,0.0489303109183758
2.79,0.0499735844391615
2.8000000000000003,0.05098376145484317
2.81,0.051960172945394824
2.82,0.052902172253022274
2.83,0.05380913551043167
2.84,0.05468046205400402
2.85,0.05551557482160306
2.86,0.05631392073475163
2.87,0.05707497106492485
2.88,0.057798221783716026
2.89,0.058483193896644935
2.9,0.05912943376038603
2.91,0.05973651338320756
2.92,0.06030403070842173
2.93,0.06083160988065895
2.94,0.06131890149478917
2.95,0.06176558282732615
2.96,0.06217135805016048
2.97,0.06253595842648085
2.98,0.06285914248875289
2.99,0.06314069619863846
3.0,0.0633804330887488
3.0100000000000002,0.06357819438613825
3.02,0.06373384911745635
3.0300000000000002,0.06384729419568885
3.04,0.06391845448843028
3.0500000000000003,0.06394728286764254
3.06,0.06393376024086683
3.0700000000000003,0.06387789556386834
3.08,0.0637797258347049
3.09,0.06363931606922393
3.1,0.06345675925800383
3.11,0.06323217630476807
3.12,0.06296571594631313
3.13,0.06265755465400306
3.14,0.062307896516896125
3.15,0.061916973106580536
3.16,0.06148504332380935
3.17,0.06101239322703575
3.18,0.060499335842961924
3.19,0.05994621095922821
3.2,0.05935338489937818
3.21,0.05872125028025
3.22,0.05805022575195422
3.23,0.057340755720610065
3.24,0.0565933100540242
3.25,0.05580838377050689
3.2600000000000002,0.054986496711030716
3.27,0.054128193194951026
3.2800000000000002,0.05323404165951358
3.29,0.05230463428339012
3.3000000000000003,0.05134058659449031
3.31,0.05034253706230987
3.3200000000000003,0.04931114667508494
3.33,0.04824709850203317
3.34,0.047151097240969914
3.35,0.04602386875160162
3.36,0.044866159574803444
3.37,0.043678736438199486
3.38,0.04246238574837543
3.39,0.04121791307005633
3.4,0.0399461425925977
3.41,0.0386479165841412
3.42,0.03732409483379736
3.43,0.035975554082224366
3.44,0.03460318744098069
3.45,0.03320790380103419
3.46,0.03179062723082309
3.47,0.030352296364262923
3.48,0.028893863779108526
3.49,0.027416295366080777
3.5,0.025920569689176477
3.5100000000000002,0.024407677337584904
3.52,0.022878620269640815
3.5300000000000002,0.021334411149246887
3.54,0.019776072675207063
3.5500000000000003,0.01820463690391351
3.56,0.01662114456583632
3.5700000000000003,0.015026644376268529
3.58,0.013422192340782983
3.59,0.011808851055860952
3.6,0.010187689005155647
3.61,0.008559779851857423
3.62,0.006926201727626904
3.63,0.0052880365185715246
3.64,0.0036463691487327696
3.65,0.002002286861563252
3.66,0.00035687849986701576
3.67,-0.001288766215319268
3.68,-0.002933557406426855
3.69,-0.004576405761158466
3.7,-0.006216223253919276
3.71,-0.007851923866392907
3.72,-0.009482424306790882
3.73,-0.011106644727294527
3.74,-0.012723509439216693
3.75,-0.01433194762540886
3.7600000000000002,-0.015930894049442
3.77,-0.01751928976109082
3.7800000000000002,-0.019096082797656507
3.79,-0.020660228880659038
3.8000000000000003,-0.022210692107443145
3.81,-0.02374644563723534
3.8200000000000003,-0.025266472371200163
3.83,-0.02676976562604435
3.84,-0.02825532980072307
3.85,-0.02972218103580655
3.86,-0.03116934786507051
3.87,-0.0325958718588789
3.88,-0.03400080825893217
3.89,-0.03538322660396288
3.9,-0.03674221134596022
3.91,-0.03807686245652018
3.92,-0.039386296022915886
3.93,-0.04066964483349544
3.94,-0.041926058952018785
3.95,-0.0431547062805536
3.96,-0.0443547731105567
3.97,-0.045525464661777794
3.98,-0.04666600560862543
3.99,-0.04777564059365049
4.0,-0.04885363472780395
4.01,-0.04989927407713922
4.0200000000000005,-0.05091186613563643
4.03,-0.05189074028383501
4.04,-0.05283524823297196
4.05,-0.0537447644543302
4.0600000000000005,-0.05461868659351408
4.07,-0.05545643586937603
4.08,-0.05625745745733238
4.09,-0.057021220856812244
4.1,-0.05774722024259749
4.11,-0.05843497479982074
4.12,-0.059084029042399226
4.13,-0.059693953114694345
4.14,-0.06026434307619646
4.15,-0.06079482116904639
4.16,-0.06128503606821695
4.17,-0.061734663114188675
4.18,-0.062143404527965136
4.19,-0.0625109896082861
4.2,-0.06283717491090747
4.21,-0.0631217444098296
4.22,-0.06336450964036706
4.23,-0.06356530982396492
4.24,-0.06372401197467913
4.25,-0.06384051098725062
4.26,-0.06391472970671425
4.2700000000000005,-0.0639466189794971
4.28,-0.06393615768597184
4.29,-0.06388335275444386
4.3,-0.0637882391565628
4.3100000000000005,-0.06365087988416149
4.32,-0.06347136590753778
4.33,-0.06324981611520666
4.34,-0.06298637723516286
4.3500000000000005,-0.0626812237377057
4.36,-0.0623345577198911
4.37,-0.06194660877168658
4.38,-0.06151763382391842
4.39,-0.06104791697811163
4.4,-0.06053776931833507
4.41,-0.05998752870517686
4.42,-0.05939755955198587
4.43,-0.05876825258352816
4.44,-0.05810002457721775
4.45,-0.05739331808709348
4.46,-0.056648601150723836
4.47,-0.055866366979235554
4.48,-0.05504713363066946
4.49,-0.054191443666881195
4.5,-0.05329986379421312
4.51,-0.05237298448817619
4.5200000000000005,-0.051411419602389756
4.53,-0.05041580596203893
4.54,-0.04938680294211728
4.55,-0.048325092030736726
4.5600000000000005,-0.047231376377791116
4.57,-0.046106380329274506
4.58,-0.04495084894756088
4.59,-0.043765547517964506
4.6000000000000005,-0.042551261041906645
4.61,-0.04130879371702524
4.62,-0.04003896840457006
4.63,-0.038742626084438986
4.64,-0.03742062529821348
4.65,-0.03607384158056361
4.66,-0.03470316687939935
4.67,-0.03330950896515078
4.68,-0.03189379082957033
4.69,-0.030456950074453155
4.7,-0.028999938290683702
4.71,-0.027523720428014115
4.72,-0.02602927415599882
4.73,-0.024517589216502825
4.74,-0.022989666768216024
4.75,-0.021446518723605194
4.76,-0.01988916707874512
4.7700000000000005,-0.018318643236470318
4.78,-0.01673598732329919
4.79,-0.015142247500576855
4.8,-0.013538479270300519
4.8100000000000005,-0.01192574477608083
4.82,-0.010305112099705995
4.83,-0.008677654553771896
4.84,-0.007044449970849195
4.8500000000000005,-0.005406579989655603
4.86,-0.0037651293387098894
4.87,-0.002121185117935628
4.88,-0.0004758360786983662
4.89,0.001169828097253304
4.9,0.002814717519462162
4.91,0.00445774281057455
4.92,0.006097815827813762
4.93,0.007733850383635243
4.94,0.009364762965086397
4.95,0.010989473451395554
4.96,0.012606905829314905
4.97,0.014215988905742088
4.98,0.015815657017150184
4.99,0.017404850735354898
5.0,0.018982517569153305
